author,year,journal,citation,table_figure,source_id
Yap,1988,NA,"Yap, S.-Y. 1988. Food resource utilization partitioning of fifteen fish species at Bukit Merah Reservoir, Malaysia. Hydrobiologia 157:143-160.",NA,817
Sano,1984,NA,"Sano, M.; Shimizu, M.; Nose, Y. 1984. Food habits of teleostean reef fishes in Okinawa Island, southern Japan. University of Tokyo Bulletin, no. 25. v,128p. University of Tokyo Press, Tokyo, Japan. 128 p.",NA,668
Bazikalova,1937,NA,"Bazikalova, A.Y.; Kalinnikova, T.N.; Mikhin, V.S.; Taliev, D.N. 1937. Materials to the knowledge of Baikal sculpins. Travaux de la Station Limnologique du Lac Baikal 7:109-212.",NA,54
Nakano,1999,NA,"Nakano, S. 1999. Diet differentiation in polymorphic <i>Brachymystax lenok</i> in streams of southern Primor'e, Russia. Ichthyol. Res. 46(1):100-102.",NA,543
Levanidov,1959,NA,"Levanidov, V.Y. 1959. Feeding and trophic relations of fishes in foothill inflows of lower Amur. Vopr. Ikhtiol. 13:139-155.",NA,430
Hyslop,1986,NA,"Hyslop, E.J. 1986. The food habits of four small-sized species of Mormyridae from the floodplain pools of the Sokoto-Rima river basin, Nigeria. J. Fish Biol. 28(2):147-151.",NA,319
Ikomi,1996,NA,"Ikomi, R.B. 1996. Studies on the growth pattern, feeding habits and reproductive characteristics of the mormyrid <i>Brienomyrus longianalis</i> (Boulenger 1901) in the Upper Warri River, Nigeria. Fish. Res. 26(1-2):187-198.",NA,327
N'Da,2016,NA,"N'Da, A.S.; N'Zi, K.G.; Berte, S.; Koumelan, E.P.; N'Douba, V. 2016. Length-weight relationship, condition factor and feedin habits of <i>Brycinus leuciscus</i> (Gunther, 1867) (Characidae) in Bagoe River, Cote d'Ivoire. International Journal of Applied Biology and Pharmaceutical Technology 7(1).",NA,540
Victor,1990,NA,"Victor, R.; Brown, C. 1990. The food and feeding habits of two species of characid fish in a perturbed West African river. J. Afr. Zool. 104:97-108.",NA,756
Ikomi,2003,NA,"Ikomi, R.B.; Sikoki, F.D. 2003. Studies on the ecology of the African longfin tetra, <i>Brycinus longipinnis</i> Günther, 1864 in the Jamieson river (Niger Delta, Nigeria). Acta Ichthyol. Piscat. 33(1):17-36.",NA,328
Petr,1967,NA,"Petr, T. 1967. Food preferences of the commercial fishes of the Volta Lake. Technical Report No. 22, Volta Basin Research Project, University of Ghana.",NA,611
Mol,1995,NA,"Mol, J.H. 1995. Ontogenetic diet shifts and diet overlap among three closely related neotropical armoured catfishes. J. Fish Biol. 47(5):788-807.",NA,510
Fowler,1985,NA,"Fowler, J.F.; Taber, C.A. 1985. Food habits and feeding periodicity in two sympatric stonerollers (Cyprinidae). Am. Midl. Nat. 113(2):217-224.",NA,213
Austin,1971,NA,"Austin, H.; Austin, S. 1971. The feeding habits of some juvenile marine fishes from the mangroves in western Puerto Rico. Caribb. J. Sci. 11(3-4):171-178.",NA,38
Dudgeon,1983,NA,"Dudgeon, D. 1983. The utilization of terrestrial plants as a food source by the fish stock of a gently sloping marginal zone in Plover Cove, Hong Kong. Environ. Biol. Fishes 8(1):73-77.",NA,177
CortéS,1999,NA,"Cortés, E. 1999. Standardized diet compositions and trophic levels of sharks. ICES J. Mar. Sci. 56:707-717.",NA,124
Little,1998,NA,"Little, A.S.; Tonn, W.M.; Tallman, R.F.; Reist, J.D. 1998. Seasonal variation in diet and trophic relationships within the fish communities of the lower Slave River, Northwest Territories, Canada. Environ. Biol. Fishes 53(4):429-445.",NA,434
Johnson,1995,NA,"Johnson, J.H.; Dropkin, D.S. 1995. Diel feeding chronology of six fish species in the Juniata River, Pennsylvania. J. Freshwat. Ecol. 10(1):11-18.",NA,347
Marrin,1983,NA,"Marrin, D.L. 1983. Ontogenetic changes and intraspecific resource partitioning in the tahoe sucker, <i>Catostomus tahoensis</i>. Environ. Biol. Fishes 8(1):39-47.",NA,466
Sierra,1994,NA,"Sierra, L.M.; Claro, R.; Popova, O.A. 1994. Alimentacion y relaciones tróficas. p. 263-284. In Rodolfo Claro (ed.) Ecología de los Peces Marinos de Cuba. Instituto de Oceanología Academia de Ciencias de Cuba and Centro de Investigaciones de Quintana Roo, Mexico.",NA,683
GonzáLez,1988,NA,"González, G.D.; Soto, L.A. 1988. Hábitos alimentícios de peces depredadores del sistema lagunar Huizache-Caimanero, Sinaloa, México. Inst. Cienc. del Mary Limnol. Univ. Nal. Autón. México 15(1)97-124.",NA,246
Vronsky,1964,NA,"Vronsky, B.B. 1964. Feeding of some predatory fishes of the Amur river basin. Izv. TINRO 55:113-145.",NA,766
Reddy,1980,NA,"Reddy, P.B. 1980. Food and feeding habits of <i>Channa punctata</i> (Bloch) from Guntur. Indian J. Fish. 27(5):123-129.",NA,645
Markovtsev,1978,NA,"Markovtsev, V.G. 1978. Trophic relations of juvenile fish of Cultrinae subfamily in Khanka lake. Vopr. Ikhtiol. 18(2):259-267.",NA,465
Strekalova,1957,NA,"Strekalova, I.I. 1957. Some data on feeding and growth of juvenile fishes of the subfamily Cultrinae in Khanka Lake. Trudy Amurskoi Ikhtiologicheskoi Ekspeditsii 1945-1949 gg. Vol. 4. P. 235-251.",NA,708
Hiatt,1944,NA,"Hiatt, R.W. 1944. Food chains and the food cycle in Hawaiian fish ponds. Pt.1 The food and feeding habits of mullet (<i>Mugil cephalus</i>), milkfish (<i>Chanos chanos</i>) and the tenpounder (<i>Elops machnata</i>). Trans. Am. Fish. Soc. 74:250-261.",NA,298
Blanco,2003,NA,"Blanco, S.; Romo, S.; Villena, M.-J.; Martínez, S. 2003. Fish communities and food web interactions in some shallow Mediterranean lakes. Hydrobiologia 506-509:473-480.",NA,65
Whitfield,1985,NA,"Whitfield, A.K. 1985. The role of zooplankton in the feeding ecology of fish fry from some southern African estuaries. S. Afr. J. Zool. 20(3):166-171.",NA,794
Reinthal,1990,NA,"Reinthal, P.N. 1990. The feeding habits of a group of herbivorous rock-dwelling cichlid fishes (Cichlidae: Perciformes) from Lake Malawi, Africa. Environ. Biol. Fishes 27:215-233.",NA,647
Whitehead,1969,NA,"Whitehead, V. 1969. Investigations into the food habits of some juvenile fish in the Volta Lake during the period from October 1969 to March 1969 with some notes on distribution and abundance. University of Ghana, Volta Research Project Tech. Rep. X30.",NA,793
Litvak,1990,NA,"Litvak, M.K.; Hansell, R.I.C. 1990. Investigation of food habit and niche relationships in a cyprinid community. Can. J. Zool. 68:1873-1879.",NA,435
Nwadiaro,1987,NA,"Nwadiaro, C.; Okorie, P. 1987. Feeding habits of the African bagrid, <i>Chrysichthys filamentosus</i> in a Nigerian Lake. Jap. J. Ichthyol. 33(4):376-383.",NA,583
Jepsen,1997,NA,"Jepsen, D.B.; Winemiller, K.O.; Taphorn, D.C. 1997. Temporal patterns of resource partitioning among <i>Cichla</i> species in a Venezuelan blackwater river. J. Fish Biol. 51(6):1085-1108.",NA,340
Williams,1998,NA,"Williams, J.D.; Winemiller, K.O.; Taphorn, D.C.; Balbas, L. 1998. Ecology and status of Piscivores in Guri, an oligotrophic tropical reservoir. N. Am. J. Fish. Manage. 18:274-285.",NA,802
Stawikowski,1998,NA,"Stawikowski, R.; Werner, U. 1998. Die Buntbarsche Amerikas, Band 1. Verlag Eugen Ulmer, Stuttgart, Germany, 540 p.",NA,700
Castillo-Rivera,2000,NA,"Castillo-Rivera, M.; Kobelkowsky, A.; Chavez, A.M. 2000. Feeding biology of the flatfish <i>Citharichthys spilopterus</i> (Bothidae) in a tropical estuary of Mexico. J. Appl. Ichthyol. 16:73-78.",NA,105
Ezenwaji,1998,NA,"Ezenwaji, H.M.G.; Inyang, N.M. 1998. Observations on the biology of <i>Clarias agboyiensis</i> Syndenham, 1980 (Osteichthyes: Clariidae) in the Anambra floodriver system, Nigeria. Fish. Res. 36(1):47-60.",NA,196
Winemiller,1996,NA,"Winemiller, K.O.; Kelso-Winemiller, L.C. 1996. Comparative ecology of catfishes of the Upper Zambezi River floodplain. J. Fish Biol. 49(6):1043-1061.",NA,806
Munro,1967,NA,"Munro, J.L. 1967. The food of a community of East African freshwater fishes. J. Zool., Lond. 151:389-415.",NA,531
Omondi,2013,NA,"Omondi, R.; Yasindi, A.W.; Magana, A.M. 2013. Food and feeding habits of three main fish species in Lake Baringo, Kenya. J. Ecol. Nat. Environ. 5(9):224-230.",NA,597
Dadebo,2000,NA,"Dadebo, E. 2000. Reproductive biology and feeding habits of the catfish <i>Clarias gariepinus</i> (Burchell) (Pisces: Clariidae) in Lake Awassa, Ethiopia. SINET Ethiop. J. Sci. 23(2):231-246.",NA,140
Brodeur,1988,NA,"Brodeur, R.D.; Livingston, P.A. 1988. Food habits and diet overlap of various eastern Bering Sea fishes. NOAA Tech. Memo NMFS F/NWC 127:76 p.",NA,76
Chuchukalo,1995,NA,"Chuchukalo, V.I.; Efimkin, A.Y.; Lapko, V.V. 1995. Feeding patterns of some planktivorous fishes in the Okhotsk Sea in summer. Biol. Morya 21(2):132-136.",NA,113
Kogan,1975,NA,"Kogan, A.V. 1975. The role of predatory Cladocera in the feeding of the Tyul'ka <i>Clupeonella delicatula caspia</i> morpha <i>tscharchalensis</i> in Kuybyshev Reservoir. J. Ichthyol. 15(1):110-114.",NA,404
Badalov,1972,NA,"Badalov, F.G. 1972. Feeding of Black Sea sprat and anchovy sprat <i>Clupeonella delicatula</i> (Nordm.) and <i>Cl. Engrauliformis</i> (Borodin) in the Great Kyzylagach Bay of the Caspian Sea. Vopr. Ikhtiol. 12(6):1128-1130.",NA,44
Walczak,1982,NA,"Walczak, P.S. 1982. Feeding habits and daily food consumption rates of the major pelagic fish species of Lake Malawi. A report prepared for the Fishery Expansion Project. FI:DP/MLW/75/019. Field Doc. 25.",NA,768
Batchelor,1978,NA,"Batchelor, G.R. 1978. Aspects of the biology of <i>Tilapia rendalli</i> in the Doorndraai Dam, Transvaal. J. Limnol. Soc. S. Afr. 4(1):65-68.",NA,53
Chifamba,1990,NA,"Chifamba, P.C. 1990. Preference of <i>Tilapia rendalli</i> (Boulenger) for some species of aquatic plants. J. Fish Biol. 36(5):701-705.",NA,111
Moraes,1994,NA,"Moraes, L.A.F.; Andreata, J.V. 1994. Relações tróficas entre as cinco espécies de peixes mais representativas nas margens da Laguna de Jacarepaguá, Rio de Janeiro. Revista Brasileira de Zoologia, 11(4):789-800.",NA,513
Abdel'-Malek,1980,NA,"Abdel'-Malek, S.A. 1980. The food and feeding interrelationships of fish in Lake Qârûn (Egypt). J. Ichthyol. 20(2):62-66.",NA,1
Sterligova,1995,NA,"Sterligova, O.P.; Kaukoranta, M.; Bushman, L.G. 1995. Biology of cisco, <i>Coregonus albula</i>, and smelt, <i>Osmerus eperlanus</i>, in Lake Ouluyarvi (Finland). J. Ichthyol. 35(9):368-373.",NA,703
NæSje,1986,NA,"Næsje, T.F.; Sandlund, O.T.; Jonsson, B. 1986. Habitat use and growth of age-0 whitefish, <>Coregonus lavaretus</>, and cisco, <>C. albula</>. Environ. Biol. Fishes 15(4):309-314.",NA,584
Nosova,1962,NA,"Nosova, I.A. 1962. Feeding of some planktivorous fishes (European smelt, zope and vendace) of Rybinsk reservoir. Trudy Vsesoyuznogo Gidrobiologicheskogo Obshchestva 12:214-234.",NA,568
Bond,1993,NA,"Bond, W.A.; Erickson, R.N. 1993. Fisheries investigations in coastal waters of Liverpool Bay, Northwest Territories. Can. Manuscr. Rep. Fish. Aquat. Sci. 2204: vi + 51 p.",NA,71
Tohtz,1993,NA,"Tohtz, J. 1993. Lake whitefish diet and growth after the introduction of <i>Mysis relicta</i> to Flathead Lake, Montana. Trans. Am. Fish. Soc. 122(4):629-635.",NA,734
Novoselov,2000,NA,"Novoselov, A.P. 2000. Size-age composition, feeding, and distribution of whitefish <i>Coregonus lavaretus</i> during the summer feeding in the delta of the Northern Dvina and its estuary area. J. Ichthyol. 40(2):174-181.",NA,570
Maitland,1992,NA,"Maitland, P.S.; Campbell, R.N. 1992. Freshwater fishes of the British Isles. HarperCollins Publishers, London.368 p.",NA,450
Turunen,1988,NA,"Turunen, T.; Viljanen, M. 1988. Biology of whitefish (<i>Coregonus lavaretus</i> L.) in Lake Suomunjärvi, Eastern Finland. Finnish Fish. Res. 9:191-195.",NA,747
Pirozhnikov,1950,NA,"Pirozhnikov, P.L. 1950. Feeding of whitefishes in estuarine areas. Zool. Zhur. 29(2):140-146.",NA,618
Lugas'Kov,1989,NA,"Lugas'kov, A.V.; Stepanov, L.N. 1989. Feeding and movement of broad whitefish, <i>Coregonus nasus</i>, in the lower Ob' basin. J. Ichthyol. 29(1):64-72.",NA,438
Romanova,1989,NA,"Romanova, I.M.; Romanov, N.S. 1989. Feeding of siberian whitefish, <i>Coregonus lavaretus pidschian</i>, from the Taimyr Lake System. J. Ichthyol. 29(1):156-160.",NA,656
Kirillov,1982,NA,"Kirillov, A.F. 1982. Feeding of pizhyan, <i>Coregonus lavaretus pidschian</i> (Salmonidae), in Vilyuysk Reservoir. J. Ichthyol. 22(3):55-62.",NA,369
Zubin,1992,NA,"Zubin, A.A. 1992. Diet of benthopelagic Baikal sculpins (Scorpaeniformes, Cottoidei). J. Ichthyol. 32(5):42-47.",NA,832
Brown,1995,NA,"Brown, L.R.; Matern, S.A.; Moyle, P.B. 1995. Comparative ecology of prickly sculpin, <i>Cottus asper</i>, and coastrange sculpin, <i>C. aleuticus</i>, in the Eel River, California. Environ. Biol. Fishes 42:329-343.",NA,81
Smyly,1957,NA,"Smyly, W.J.P. 1957. The life history of the bullhead or millers thumb (<i>Cottus gobio</i> L.). Proc. Zoll. Soc. Lond. 128:431-453.",NA,689
Adamicka,1991,NA,"Adamicka, P.S. 1991. A food schedule for <i>Cottus gobio</i> L. (Pisces) in Oberer Seebach, Ritrodat-Lunz study area, Austria. Verh. Int. Ver. Theor. Angew. Limnol. 24:1941-1943.",NA,6
Shuozeng,1993,NA,"Shuozeng, D. 1993. Food habits and seasonal variation of stomach contents of tongue sole <i>Cynoglossus semilaevis</i> (Günther) in the Bohai Sea. Chin. J. Oceanol. Limnol. 11(1):89-96.",NA,680
Deng,1988,NA,"Deng, J.; Meng, T..; Ren, S. 1988. Food web of fishes in the Bohai Sea. Marine Fisheries Research 9:151-171.",NA,164
Bisht,1981,NA,"Bisht, R.S.; Das, S.M. 1981. Observations on aquatic insects as food of fishes and the predatory action of some aquatic insects on fish and fish food. J. Inland Fish. Soc. India 13(2):80-86.",NA,58
Cruz,1987,NA,"Cruz, G.A. 1987. Reproductive biology and feeding habits of cuyamel, <i>Joturus pichardi</i> and tepemechín, <i>Agonostomus monticola</i> (Pisces; Mugilidae) from Rio Plátano, Mosquitia, Honduras. Bull. Mar. Sci. 40(1):63-72.",NA,139
Spence,2007,NA,"Spence, R.; Fatema, M.K.; Ellis, S.; Ahmed, Z.F.; Smitz, C. 2007. Diet, growth and recruitment of wild zebrafish in Bangladesh. J. Fish Biol. 71(1):304-309.",NA,697
Weliange,2003,NA,"Weliange, W.S.; Amarasinghe, U.S. 2003. Accounting for diel feeding periodicity in quantifying food resource partitioning in fish assemblages in three reservoirs of Sri Lanka. Asian Fish. Sci. 16(3&4):203-213.",NA,783
Vitule,2002,NA,"Vitule, J.R.S.; Aranha, J.M.R. 2002. Feeding ecology of the """"lambari"""". <i>Deuterodon langei</i> Travassos, 1957 (Characidae, Tetragonopterinae), of different sizes on Atlantic forest stream, Paraná (Brazil). Acta Biol. Par. Curitiba 31(1-4):137-150.",NA,764
YáNez-Arancibia,1989,NA,"Yánez-Arancibia, A.; Díaz-González, G. 1989. Ecologia trofodinámica de <i>Dormitator latifrons</i> (Richardson) en nueve lagunas costeras del Pacifico de México. An. Centro Cienc. Del. Mar. Y Limnol. Univ. Nal. Autón. México 4(1):125-140.",NA,824
Teixeira,1994,NA,"Teixeira, R.L. 1994. Abundance, reproductive period, and feeding habits of eleotrid fishes in estuarine habitats of north-east Brazil. J. Fish Biol. 45(5):749-761.",NA,720
Winemiller,1998,NA,"Winemiller, K.O.; Ponwith, B.J. 1998. Comparative ecology of eleotrid fishes in Central American coastal streams. Environ. Biol. Fishes 53(4):373-384.",NA,808
Craig,1981,NA,"Craig, P.C.; Haldorson, L. 1981. Fish. In Environmental Assessment of the Alaskan Continental Shelf, Final Reports, Biological Studies 7:384-678. U.S. Dep. Commer., Natl. Oceanic Atmos. Admin., Off. Mar. Pollut. Assess., Juneau, Alaska.",NA,130
Maksimenko,1985,NA,"Maksimenko, V.V. 1985. Trophic relationships among young fishes in the Gulf of Korf. J. Ichthyol. 25(1):18-24.",NA,452
Zalesskikh,1985,NA,"Zalesskikh, L.M. 1985. Feeding of one-summer old nawaga (Eleginus navaga) in the Pechora inlet of the Barents Sea. P. 51-57 in Tarverdieva, M.I., N.Ya. Lipskaya and I. Ya. Ponomarenko (Eds.). Feeding and food supply of fishes at different life stages as the factor of formation of their abundance, growth and aggregations. Moscow, VNIRO.",NA,828
Maeda,2004,NA,"Maeda, K.; Tachihara, K. 2004. Instream distributions and feeding habits of two species of sleeper, <i>Eleotris acanthopoma</i> and <i>Eleotris fusca</i>, in the Teima River, Okinawa Island. Ichthyol Res. 51:233-240.",NA,444
Salini,1998,NA,"Salini, J.P.; Brewer, D.T.; Blaber, S.J.M. 1998. Dietary studies on the predatory fishes of the Norman River estuary, with particular reference to penaeid prawns. Estuar. Coast. Shelf-Sci. 46(6):837-847.",NA,665
Polling,1992,NA,"Polling, L.; Schoonbee, H.J.; Saayman, J.E. 1992. Feeding habits of two small cyprinids, in a subtropical impoundment in the Transvaal, South Africa. J. Zool. Afr. 106:243-252.",NA,628
Polling,1992,NA,"Polling, L.; Schoonbee, H.J.; Saayman, J.E. 1992. Diet of two small <i>Barbus</i> spp. in a tropical South African impoundment. S. Afr. Tydskr. Natuurnav. 22(2):40-44.",NA,627
Venturelli,2006,NA,"Venturelli, P.A.; Tonn, W.M. 2006. Diet and growth of northern pike in the absence of prey fishes: initial consequences for persisting in disturbance-prone lakes. Trans. Am. Fish. Soc. 135:1512-1522.",NA,755
Schwalme,1992,NA,"Schwalme, K. 1992. A quantitative comparison between diet and body fatty acid composition in wild northern pike (<i>Esox lucius</i> L.). Fish Physiol. Biochem. 10(2):91-98.",NA,673
Stephenson,1991,NA,"Stephenson, S.A.; Momot, W.T. 1991. Food habits and growth of walleye, <i>Stizostedion vitreum</i>, smallmouth bass, <i>Micropterus dolomieui</i>, and northern pike, <i>Esox lucius</i>, in the Kaministiquia River, Ontario. Can. Field Nat. 105(4):517-521.",NA,702
Wahl,1991,NA,"Wahl, D.H.; Stein, R.A. 1991. Food consumption and growth of three esocids: field tests of a bioenergetic model. Trans. Am. Fish. Soc. 120(2):230-246.",NA,767
Treasurer,1992,NA,"Treasurer, J.W.; Owen, R.; Bowers, E. 1992. The population dynamics of pike, <i>Esox lucius</i>, and perch, <i>Perca fluviatilis</i>, in a simple predator-prey system. Environ. Biol. Fishes 34(1):65-78.",NA,740
