"","source_id","author","year","journal","citation","table_figure"
"529","42193","Keast",1985,NA,"Keast, A. 1985. Development of dietary specializations in a summer community of juvenile fishes. Environ. Biol. Fishes 13(3):211-224.",NA
"530","59235","Weliange",2007,NA,"Weliange, W.S.; Amarasinghe, U.S. 2007. Relationship between body shape and food habits of fish from three reservoirs of Sri Lanka. Asian Fish. Sci. 20:257-270.",NA
"531","9669","Turner",1966,NA,"Turner, J.L. 1966. Distribution and food habits of ictalurid fishes in the Sacramento-San Joaquin Delta. p. 130-143. In J.L. Turner and D.W. Kelly (comp.) Ecological Studies of the Sacramento -San Joaquin Delta. Part II Fishes of the Delta, Fish. Bull. 136.",NA
"532","30605","Klarberg",1975,NA,"Klarberg, D.P.; Benson, A. 1975. Food habits of <i>Ictalurus nebulosus</i> in acid polluted water of northern West Virginia. Trans. Am. Fish. Soc. 4(3):541-546.",NA
"533","43809","Keast",1968,NA,"Keast, A. 1968. Feeding of some Great Lakes fishes at low temperatures. J. Fish. Res. Board Can. 25(6):1199-1218.",NA
"534","34016","Wise",1994,NA,"Wise, B.S.; Potter, I.C.; Wallace, J.H. 1994. Growth, movements and diet of the terapontid <i>Amniataba caudavittata</i> in an Australian estuary. J. Fish Biol. 45(6):917-931.",NA
"535","51405","Marriott",1997,NA,"Marriott, M.S.; Booth, A.J.; Skelton, P.H. 1997. Reproductive and feeding biology of the Natal mountain catfish, <i>Amphilius natalensis</i> (Siluriformes:Amphiliidae). Environ. Biol. Fishes 49:461-470.",NA
"536","55076","Talde",2004,NA,"Talde, C.M.; Mamaril, A.C.; Palomares, M.L.D. 2004. The diet composition of some economically important fishes in the three floodplain lakes in Agusan Marsh wildlife sanctuary in the Philippines. Sri Lanka J. Aquat. Sci 9:45-56.",NA
"537","41811","Allen",1995,NA,"Allen, D.M.; Johnson, W.S.; Ogburn-Matthews, V. 1995. Trophic relationships and seasonal utilization of salt-marsh creeks by zooplanktivorous fishes. Environ. Biol. Fishes 42(1):37-50.",NA
"538","56479","GóMez-Canchong",2004,NA,"Gómez-Canchong, P.; Manjarrés M., L.; Duarte, L.O.; Altamar, J. 2004. Atlas pesquero del area norte del Mar Caribe de Colombia. Universidad del Magadalena, Santa Marta. 230 p.",NA
"539","5741","Costa",1992,NA,"Costa, J.L.; Assis, C.A.; Almeida, P.R.; Moreira, F.M.; Costa, M.J. 1992. On the food of the European eel, <i>Anguilla anguilla</i> (L.), in the the upper zone of the Tagus estuary, Portugal. J. Fish Biol. 41(6):841-850.",NA
"540","28084","Jellyman",1989,NA,"Jellyman, D.J. 1989. Diet of two species of freshwater eel (<i>Anguilla</i> spp.) in Lake Pounui, New Zealand. N.Z.J. Mar. Freshwat. Res. 23(1):1-10.",NA
"541","42752","Hayes",1991,NA,"Hayes, J.W.; Rutledge, M.J. 1991. Relationship between turbidity and fish diets in lakes Waahi and Whangape, New Zealand. N.Z. J. Mar. Freshwat. Res. 25(3):297-304.",NA
"542","26965","Sagar",1983,NA,"Sagar, P.M.; Eldon, G.A. 1983. Food and feeding of small fish in the Rakaia River, New Zealand. N.Z. J. Mar. Freshwat. Res. 17(3):213-226.",NA
"543","30611","Facey",1981,NA,"Facey, D.E.; Labar, G.W. 1981. Biology of American eels in Lake Champlain, Vermont. Trans. Am. Fish. Soc. 110(3):396-402.",NA
"544","26909","Delmendo",1968,NA,"Delmendo, M.N. 1968. Food and feeding habits of the economic species of fish in Laguna de Bay. Proc. of the Indo-Pacific Fisheries Council, 13th Session, Brisbane, Queensland, Australia, IPFC Secretariat, FAO Regional Office for Asia and the Far East, Bangkok, Thailand.",NA
"545","104000","Denadai",2012,NA,"Denadai, M. R.; Bessa, E.; Santos, F. B.; Fernandez, W. S.; Santos, F. M. D. C.; Feijó, M. M.; Arcuri, A.C.D.; Turra, A. 2012. Life history of three catfish species (Siluriformes: Ariidae) from southeastern Brazil. Biota Neotropica 12(4):74-83.",NA
"546","51340","Valencia",2001,NA,"Valencia, C.R. 2001. Ecología trófica y reproductiva de <i>Trichomycterus caliense</i> y <i>Astroblepus cyclopus</i> (Pisces: Siluriformes) en el río Quindio, Alto Cauca, Colombia. Rev. Biol. Trop. 49(2):657-666.",NA
"547","26681","Castro",1997,NA,"Castro, R.M.C.; Casatti, L. 1997. The fish fauna from a small forest stream of the Upper Parana River Basin, southern Brazil. Ichthyol. Explor. Freshwat. 7(3-4):337-352.",NA
"548","13398","Danilova",1991,NA,"Danilova, M.M. 1991. Diet of juvenile silversides, <i>Atherina boyeri</i>, from the Black Sea. J. Ichthyol. 31(3):137-147.",NA
"549","12563","Bennett",1989,NA,"Bennett, B.A. 1989. The diets of fish in three south-western Cape estuarine systems. S. Afr. J. Zool. 24(3):163-177.",NA
"550","13784","Hobson",1973,NA,"Hobson, E.S.; Chess, J.R. 1973. Feeding oriented movements of the atherinid fish <i>Praneus pinguis</i> at Majuro Atoll, Marshall Islands. Fish. Bull. 71(3):777-786.",NA
"551","33","Randall",1967,NA,"Randall, J.E. 1967. Food habits of reef fishes of the West Indies. Stud. Trop. Oceanogr. Miami 5:665-847.",NA
"552","7416","Kido",1993,NA,"Kido, M.H.; Ha, P.; Kinzie, R.A. III. 1993. Insect introductions and diet changes in an endemic Hawaiian amphidromous goby, <i>Awaous stamineus</i> (Pisces: Gobiidae). Pac. Sci. 47(1):43-50.",NA
"553","75130","Tsykhon-Lukanina",1959,NA,"Tsykhon-Lukanina, E.A. 1959. Feeding of gobies of the northern Caspian Sea. Trudy Vsesoyuznogo Gidrobiologicheskogo Obshchestva 9:214-239.",NA
"554","50593","Tobor",1972,NA,"Tobor, J.G. 1972. The food and feeding habits of some Lake Chad commercial fishes. Bull. I.F.A.N. (A) 34(1):179-211.",NA
"555","49805","Worthington",1929,NA,"Worthington, E.B. 1929. A report on the fishing survey of lakes Albert and Kioga. March to July, 1928. Crown Agents for the Colonies, London. 136 p.",NA
"556","52521","Lauzanne",1972,NA,"Lauzanne, L. 1972. Régimes alimentaires des principales espèces de poissons de l'archipel oriental du Lac Chad. Centre ORSTOM, Fort-Lamy, 19p.",NA
"557","4480","Chavance",1984,NA,"Chavance, P.; Hernández, D.F.; Yañez-Arancibia, A.; Linares, F.A. 1984. Ecología, biología y dinámica de las poblaciones de <i>Bairdiella chrysoura</i> en la Laguna de Terminos, sur del Golfo de Mexico (Pisces: Sciaenidae). An. Inst. Cienc. Mar Limnol. Univ. Nac. Auton. Mex. 11(1):123-162.",NA
"558","30599","Adams",1976,NA,"Adams, S.M. 1976. Feeding ecology of eelgrass fish communities. Trans. Am. Fish. Soc. 105(4):514-519.",NA
"559","75178","Rodionova",1980,NA,"Rodionova, L.A. 1980. Feeding of white-eye bream of Kama Reservior. Biological Resources of Reservoirs of the Western Ural. Collected papers. Perm, Perm State University. P. 65-72.",NA
"560","12053","Michel",1995,NA,"Michel, P.; Oberdorff, T. 1995. Feeding habits of fourteen European freshwater fish species. Cybium 19(1):5-46.",NA
"561","75072","Tokranov",2006,NA,"Tokranov, A.M. 2006. Distribution and some biological features of <i>Barbatula toni</i> (Balitoridae) in the basin of Kamchatka river. Vopr. Ikhtiol. 46(6):760-765.",NA
"562","13497","Yap",1988,NA,"Yap, S.-Y. 1988. Food resource utilization partitioning of fifteen fish species at Bukit Merah Reservoir, Malaysia. Hydrobiologia 157:143-160.",NA
"563","6110","Sano",1984,NA,"Sano, M.; Shimizu, M.; Nose, Y. 1984. Food habits of teleostean reef fishes in Okinawa Island, southern Japan. University of Tokyo Bulletin, no. 25. v,128p. University of Tokyo Press, Tokyo, Japan. 128 p.",NA
"564","56519","Bazikalova",1937,NA,"Bazikalova, A.Y.; Kalinnikova, T.N.; Mikhin, V.S.; Taliev, D.N. 1937. Materials to the knowledge of Baikal sculpins. Travaux de la Station Limnologique du Lac Baikal 7:109-212.",NA
"565","30405","Nakano",1999,NA,"Nakano, S. 1999. Diet differentiation in polymorphic <i>Brachymystax lenok</i> in streams of southern Primor'e, Russia. Ichthyol. Res. 46(1):100-102.",NA
"566","75194","Levanidov",1959,NA,"Levanidov, V.Y. 1959. Feeding and trophic relations of fishes in foothill inflows of lower Amur. Vopr. Ikhtiol. 13:139-155.",NA
"567","28068","Hyslop",1986,NA,"Hyslop, E.J. 1986. The food habits of four small-sized species of Mormyridae from the floodplain pools of the Sokoto-Rima river basin, Nigeria. J. Fish Biol. 28(2):147-151.",NA
"568","26928","Ikomi",1996,NA,"Ikomi, R.B. 1996. Studies on the growth pattern, feeding habits and reproductive characteristics of the mormyrid <i>Brienomyrus longianalis</i> (Boulenger 1901) in the Upper Warri River, Nigeria. Fish. Res. 26(1-2):187-198.",NA
"569","117785","N'Da",2016,NA,"N'Da, A.S.; N'Zi, K.G.; Berte, S.; Koumelan, E.P.; N'Douba, V. 2016. Length-weight relationship, condition factor and feedin habits of <i>Brycinus leuciscus</i> (Gunther, 1867) (Characidae) in Bagoe River, Cote d'Ivoire. International Journal of Applied Biology and Pharmaceutical Technology 7(1).",NA
"570","32627","Victor",1990,NA,"Victor, R.; Brown, C. 1990. The food and feeding habits of two species of characid fish in a perturbed West African river. J. Afr. Zool. 104:97-108.",NA
"571","50700","Ikomi",2003,NA,"Ikomi, R.B.; Sikoki, F.D. 2003. Studies on the ecology of the African longfin tetra, <i>Brycinus longipinnis</i> Günther, 1864 in the Jamieson river (Niger Delta, Nigeria). Acta Ichthyol. Piscat. 33(1):17-36.",NA
"572","8993","Petr",1967,NA,"Petr, T. 1967. Food preferences of the commercial fishes of the Volta Lake. Technical Report No. 22, Volta Basin Research Project, University of Ghana.",NA
"573","27964","Mol",1995,NA,"Mol, J.H. 1995. Ontogenetic diet shifts and diet overlap among three closely related neotropical armoured catfishes. J. Fish Biol. 47(5):788-807.",NA
"574","58528","Fowler",1985,NA,"Fowler, J.F.; Taber, C.A. 1985. Food habits and feeding periodicity in two sympatric stonerollers (Cyprinidae). Am. Midl. Nat. 113(2):217-224.",NA
"575","26987","Austin",1971,NA,"Austin, H.; Austin, S. 1971. The feeding habits of some juvenile marine fishes from the mangroves in western Puerto Rico. Caribb. J. Sci. 11(3-4):171-178.",NA
"576","33691","Dudgeon",1983,NA,"Dudgeon, D. 1983. The utilization of terrestrial plants as a food source by the fish stock of a gently sloping marginal zone in Plover Cove, Hong Kong. Environ. Biol. Fishes 8(1):73-77.",NA
"577","33559","CortéS",1999,NA,"Cortés, E. 1999. Standardized diet compositions and trophic levels of sharks. ICES J. Mar. Sci. 56:707-717.",NA
"578","30207","Little",1998,NA,"Little, A.S.; Tonn, W.M.; Tallman, R.F.; Reist, J.D. 1998. Seasonal variation in diet and trophic relationships within the fish communities of the lower Slave River, Northwest Territories, Canada. Environ. Biol. Fishes 53(4):429-445.",NA
"579","33056","Johnson",1995,NA,"Johnson, J.H.; Dropkin, D.S. 1995. Diel feeding chronology of six fish species in the Juniata River, Pennsylvania. J. Freshwat. Ecol. 10(1):11-18.",NA
"580","38718","Marrin",1983,NA,"Marrin, D.L. 1983. Ontogenetic changes and intraspecific resource partitioning in the tahoe sucker, <i>Catostomus tahoensis</i>. Environ. Biol. Fishes 8(1):39-47.",NA
"581","26338","Sierra",1994,NA,"Sierra, L.M.; Claro, R.; Popova, O.A. 1994. Alimentacion y relaciones tróficas. p. 263-284. In Rodolfo Claro (ed.) Ecología de los Peces Marinos de Cuba. Instituto de Oceanología Academia de Ciencias de Cuba and Centro de Investigaciones de Quintana Roo, Mexico.",NA
"582","9595","GonzáLez",1988,NA,"González, G.D.; Soto, L.A. 1988. Hábitos alimentícios de peces depredadores del sistema lagunar Huizache-Caimanero, Sinaloa, México. Inst. Cienc. del Mary Limnol. Univ. Nal. Autón. México 15(1)97-124.",NA
"583","75127","Vronsky",1964,NA,"Vronsky, B.B. 1964. Feeding of some predatory fishes of the Amur river basin. Izv. TINRO 55:113-145.",NA
"584","37089","Reddy",1980,NA,"Reddy, P.B. 1980. Food and feeding habits of <i>Channa punctata</i> (Bloch) from Guntur. Indian J. Fish. 27(5):123-129.",NA
"585","75129","Markovtsev",1978,NA,"Markovtsev, V.G. 1978. Trophic relations of juvenile fish of Cultrinae subfamily in Khanka lake. Vopr. Ikhtiol. 18(2):259-267.",NA
"586","75324","Strekalova",1957,NA,"Strekalova, I.I. 1957. Some data on feeding and growth of juvenile fishes of the subfamily Cultrinae in Khanka Lake. Trudy Amurskoi Ikhtiologicheskoi Ekspeditsii 1945-1949 gg. Vol. 4. P. 235-251.",NA
"587","12509","Hiatt",1944,NA,"Hiatt, R.W. 1944. Food chains and the food cycle in Hawaiian fish ponds. Pt.1 The food and feeding habits of mullet (<i>Mugil cephalus</i>), milkfish (<i>Chanos chanos</i>) and the tenpounder (<i>Elops machnata</i>). Trans. Am. Fish. Soc. 74:250-261.",NA
"588","50467","Blanco",2003,NA,"Blanco, S.; Romo, S.; Villena, M.-J.; Martínez, S. 2003. Fish communities and food web interactions in some shallow Mediterranean lakes. Hydrobiologia 506-509:473-480.",NA
"589","43782","Whitfield",1985,NA,"Whitfield, A.K. 1985. The role of zooplankton in the feeding ecology of fish fry from some southern African estuaries. S. Afr. J. Zool. 20(3):166-171.",NA
"590","26994","Reinthal",1990,NA,"Reinthal, P.N. 1990. The feeding habits of a group of herbivorous rock-dwelling cichlid fishes (Cichlidae: Perciformes) from Lake Malawi, Africa. Environ. Biol. Fishes 27:215-233.",NA
"591","3681","Whitehead",1969,NA,"Whitehead, V. 1969. Investigations into the food habits of some juvenile fish in the Volta Lake during the period from October 1969 to March 1969 with some notes on distribution and abundance. University of Ghana, Volta Research Project Tech. Rep. X30.",NA
"592","33057","Litvak",1990,NA,"Litvak, M.K.; Hansell, R.I.C. 1990. Investigation of food habit and niche relationships in a cyprinid community. Can. J. Zool. 68:1873-1879.",NA
"593","13347","Nwadiaro",1987,NA,"Nwadiaro, C.; Okorie, P. 1987. Feeding habits of the African bagrid, <i>Chrysichthys filamentosus</i> in a Nigerian Lake. Jap. J. Ichthyol. 33(4):376-383.",NA
"594","32819","Jepsen",1997,NA,"Jepsen, D.B.; Winemiller, K.O.; Taphorn, D.C. 1997. Temporal patterns of resource partitioning among <i>Cichla</i> species in a Venezuelan blackwater river. J. Fish Biol. 51(6):1085-1108.",NA
"595","50630","Williams",1998,NA,"Williams, J.D.; Winemiller, K.O.; Taphorn, D.C.; Balbas, L. 1998. Ecology and status of Piscivores in Guri, an oligotrophic tropical reservoir. N. Am. J. Fish. Manage. 18:274-285.",NA
"596","40602","Stawikowski",1998,NA,"Stawikowski, R.; Werner, U. 1998. Die Buntbarsche Amerikas, Band 1. Verlag Eugen Ulmer, Stuttgart, Germany, 540 p.",NA
"597","36307","Castillo-Rivera",2000,NA,"Castillo-Rivera, M.; Kobelkowsky, A.; Chavez, A.M. 2000. Feeding biology of the flatfish <i>Citharichthys spilopterus</i> (Bothidae) in a tropical estuary of Mexico. J. Appl. Ichthyol. 16:73-78.",NA
"598","31579","Ezenwaji",1998,NA,"Ezenwaji, H.M.G.; Inyang, N.M. 1998. Observations on the biology of <i>Clarias agboyiensis</i> Syndenham, 1980 (Osteichthyes: Clariidae) in the Anambra floodriver system, Nigeria. Fish. Res. 36(1):47-60.",NA
"599","12597","Winemiller",1996,NA,"Winemiller, K.O.; Kelso-Winemiller, L.C. 1996. Comparative ecology of catfishes of the Upper Zambezi River floodplain. J. Fish Biol. 49(6):1043-1061.",NA
"600","42743","Munro",1967,NA,"Munro, J.L. 1967. The food of a community of East African freshwater fishes. J. Zool., Lond. 151:389-415.",NA
"601","97417","Omondi",2013,NA,"Omondi, R.; Yasindi, A.W.; Magana, A.M. 2013. Food and feeding habits of three main fish species in Lake Baringo, Kenya. J. Ecol. Nat. Environ. 5(9):224-230.",NA
"602","38048","Dadebo",2000,NA,"Dadebo, E. 2000. Reproductive biology and feeding habits of the catfish <i>Clarias gariepinus</i> (Burchell) (Pisces: Clariidae) in Lake Awassa, Ethiopia. SINET Ethiop. J. Sci. 23(2):231-246.",NA
"603","37756","Brodeur",1988,NA,"Brodeur, R.D.; Livingston, P.A. 1988. Food habits and diet overlap of various eastern Bering Sea fishes. NOAA Tech. Memo NMFS F/NWC 127:76 p.",NA
"604","56571","Chuchukalo",1995,NA,"Chuchukalo, V.I.; Efimkin, A.Y.; Lapko, V.V. 1995. Feeding patterns of some planktivorous fishes in the Okhotsk Sea in summer. Biol. Morya 21(2):132-136.",NA
"605","43822","Kogan",1975,NA,"Kogan, A.V. 1975. The role of predatory Cladocera in the feeding of the Tyul'ka <i>Clupeonella delicatula caspia</i> morpha <i>tscharchalensis</i> in Kuybyshev Reservoir. J. Ichthyol. 15(1):110-114.",NA
"606","75089","Badalov",1972,NA,"Badalov, F.G. 1972. Feeding of Black Sea sprat and anchovy sprat <i>Clupeonella delicatula</i> (Nordm.) and <i>Cl. Engrauliformis</i> (Borodin) in the Great Kyzylagach Bay of the Caspian Sea. Vopr. Ikhtiol. 12(6):1128-1130.",NA
"607","4380","Walczak",1982,NA,"Walczak, P.S. 1982. Feeding habits and daily food consumption rates of the major pelagic fish species of Lake Malawi. A report prepared for the Fishery Expansion Project. FI:DP/MLW/75/019. Field Doc. 25.",NA
"608","5427","Batchelor",1978,NA,"Batchelor, G.R. 1978. Aspects of the biology of <i>Tilapia rendalli</i> in the Doorndraai Dam, Transvaal. J. Limnol. Soc. S. Afr. 4(1):65-68.",NA
"609","5397","Chifamba",1990,NA,"Chifamba, P.C. 1990. Preference of <i>Tilapia rendalli</i> (Boulenger) for some species of aquatic plants. J. Fish Biol. 36(5):701-705.",NA
"610","89214","Moraes",1994,NA,"Moraes, L.A.F.; Andreata, J.V. 1994. Relações tróficas entre as cinco espécies de peixes mais representativas nas margens da Laguna de Jacarepaguá, Rio de Janeiro. Revista Brasileira de Zoologia, 11(4):789-800.",NA
"611","43828","Abdel'-Malek",1980,NA,"Abdel'-Malek, S.A. 1980. The food and feeding interrelationships of fish in Lake Qârûn (Egypt). J. Ichthyol. 20(2):62-66.",NA
"612","13488","Sterligova",1995,NA,"Sterligova, O.P.; Kaukoranta, M.; Bushman, L.G. 1995. Biology of cisco, <i>Coregonus albula</i>, and smelt, <i>Osmerus eperlanus</i>, in Lake Ouluyarvi (Finland). J. Ichthyol. 35(9):368-373.",NA
"613","40415","NæSje",1986,NA,"Næsje, T.F.; Sandlund, O.T.; Jonsson, B. 1986. Habitat use and growth of age-0 whitefish, <>Coregonus lavaretus</>, and cisco, <>C. albula</>. Environ. Biol. Fishes 15(4):309-314.",NA
"614","56596","Nosova",1962,NA,"Nosova, I.A. 1962. Feeding of some planktivorous fishes (European smelt, zope and vendace) of Rybinsk reservoir. Trudy Vsesoyuznogo Gidrobiologicheskogo Obshchestva 12:214-234.",NA
"615","12624","Bond",1993,NA,"Bond, W.A.; Erickson, R.N. 1993. Fisheries investigations in coastal waters of Liverpool Bay, Northwest Territories. Can. Manuscr. Rep. Fish. Aquat. Sci. 2204: vi + 51 p.",NA
